id,historical_games,next_game
39477,511 3931 215 5 2089 19 866 76 18 18 371 1501,59
39482,85 1203 84 133 26 251 490 68 46 33 242 105 1831 96 246 34 136 180,8
39486,36 12 11 2 21,5
39489,1853 1767 106 4700 238,369
39490,1196 40 4516 1709 2305,37
39491,144 50 120 28 1168 88 88 119 12 148 280 33 68 2 61 352 965 455 1089,173
39492,589 645 29 429 2 1563,5
39494,527 182 40 51 6 6 45 23 49 1232 209 222 316 167 109 1298 317 1301 201 828 78 816 197 665 8 181 30,193
39495,44 5057 5928 589 1150 833,500
39498,2 504 5 63 349 1670,79
39499,3 613 5384 38 1663 119 1 1636 106 291 178 2663 4 2475 279 1554 1364 6630 6381 6046 2701 2079 614 1759,292
39501,3945 2312 76 59 274 49 108 61,211
39502,1679 202 1310 448 881 1157 3855 1483 3345,11
39504,11 50 559 78 100,4
39506,7 13 497 392 655 4006 6,6
39509,35 445 75 2310 78 302,177
39510,18 167 169 1334 221 1464 85 125 6 124,61
39511,224 183 958 1487 1798 1013,272
39512,504 3358 636 481 3087 1421 32 113,41
39517,19 24 2276 7520 2613 423 245 2643 7148 2784 698 1781 3335 1691 1610 475 14 14,83
39521,138 3 366 3346 185 6244,146
39524,109 1 2 91 51 69 36 391 825 59 396 155 579,19
39525,16 171 4 48 2861,292
39528,3 221 131 746 4,48
39533,4523 72 4 118 1188 49 17 59,78
39534,2 5879 3673 3795 2018 674 29 4143,166
39535,7 9 114 10 8 44 165 212 2053 148 296,401
39536,7 9 27 13 10 113,131
39537,243 20 5 151 385 475 3 8 295,203
39538,412 205 4 2471 24 51 2131,62
39539,104 3413 511 46 579,339
39541,7 9 10 884 1139 209 1501,216
39543,224 137 451 111 1871 112 4213 31,43
39544,102 926 53 459 123 9 33 3,90
39550,2613 125 1835 76 65 249 1087 4910 6230 206,40
39556,19 2607 189 691 550,15
39558,138 3288 2077 532 1885 1442 430 643 112 37 1148,39
39560,229 5013 3530 176 12 3816 2910 1098 7008 5034,129
39562,116 24 62 21 177 2646 745 758 205 1608 5116 51 566 254,123
39563,1 16 22 257 21 829 5848 5 1294 20 486 732 8,12
39564,30 856 64 147 25 25 617 5 98 1017 2264 4386,117
39565,8 1 1387 28 16 33,24
39568,224 54 33 375 65 34,79
39569,9 28 1515 5275 3997 3 517,15
39573,824 535 961 3116 4059 3940,8
39574,20 90 1 2458 48 11,2
39576,2348 547 172 682 2930 198 170 5134 163,124
39577,3608 385 1394 239 3039,279
39579,1404 5 814 451 1148 1086 19,22
39582,380 16 3228 42 351 2903 1995 3592,574
39583,134 19 103 3527 1110 253 892 26 164,24
39587,68 5 36 23 218 38 958,15
39591,93 1091 173 1 130 500 2194 36 232 966 4499 83 5,21
39596,141 1228 1 150 380 24 82 221 1308 34 5 85,44
39599,560 241 25 103 46 52 115 73,69
39602,150 50 144 3 2 263 4 12 4686 544 42 31 312,225
39603,7 9 27 13 10 135 61,106
39609,30 11 3 1299 1390 3869 4637 123 1542 2214,23
39611,30 153 717 2649 21 1,292
39612,158 197 1659 269 466 941 1522 560 3430 164 113 308 647 1229,128
39614,114 2307 458 729 259 4,37
39615,7 9 13 10 11 622 2358 1979 1190,151
39620,889 82 249 17 3857,35
39621,6283 720 1842 101 974,26
39631,7092 19 77 3294 4 115 3375 11,1
39635,14 14 57 195 6 6 1283 295 787 64 1033 378 156 757 1416 1648 124,159
39636,1 4 94 86 5 1763 784 847 212,52
39637,28 180 6 6 427 42 101 29 54 623 195,2
39639,1551 595 346 239 4012 45 18 18,327
39642,327 161 184 80 3 40 836 149,244
39646,414 134 225 101 77 8 42 125 22,5
39648,337 5736 577 507 151 554 44,28
39655,1423 519 173 4230 2698 6120 156 258 378 448 505 839 6 684 802 2655 757 1028 875,356
39657,7 9 10 11 2197 121 2331 34 49 79 61,118
39661,145 998 277 15 1,12
39664,1 4 176 1218 150 11 745 767 25 25 131 2 46 33 16 559 232 1039 1573 286 48 341 106 636 5894 850 404,101
39671,248 77 531 67 141 691 7711,11
39673,751 460 6392 613 1 113 41 848 166 2995 119 3421 2 244 235 635 283 893,74
39675,7 9 27 13 10 60,79
39680,514 28 113 46 4 1286 3 34,136
39684,8 195 910 539 184 18 872,464
39688,82 347 95 8 99 218 546 6 6 40 841 474 70 57 156 276 79 73 357 160 77 35 34,195
39689,5 636 89 31 642 44 216 591,379
39691,2759 3735 4102 1016 7203,98
39692,3007 29 20 1244 133 354 721 297 162 454 5397 125 710 301 1381 17 68 155 1553 163 360 59 78,123
39698,2857 550 22 4445 262,12
39699,5 35 90 2293 481 997 26 16 1026 37,19
39706,4 547 894 735 1379 92,92
39708,186 4079 78 999 6 6 3277 545,80
39710,2888 66 14 14 159 713 2022 4905 2 681 2478 480 236,35
39714,161 46 175 45 120 353 74 198 148 14 104 352 42 24 292 22 431 126 367 6049 4403 1669 5186,3
39718,3 34 102 384 674 247,289
39722,141 93 325 5382 41 302,174
39724,117 346 4468 269 919,147
39725,78 1166 784 4078 601 15 1009 577 4 24,61
39726,12 2475 3505 33 11 4 2019 63,179
39727,15 2611 734 58 79 76,11
39734,1604 2902 773 122 122 519 600 30,388
39736,144 4360 1428 51 46 837,53
39739,213 135 19 1369 125,80
39740,1147 1046 276 1473 1007 373 479 156,258
39742,170 1 301 171 12 173 63 18 18 225 937 125 91 129 1992 587,15
39746,11 2123 150 200 3 7591 146 368 4 281,48
39750,3 583 877 1954 142 743,50
39754,45 18 18 121 40 3818 1002 394 3925 229 267 15 70 329 912 2429 4 1396 4211 1234,166
39756,20 22 5 31 103,16
39762,35 921 4743 3562 282 1087 66 202 2203 65 3955 231 1156 552 103 1410 3830 375 588 2001 456 142 809,73
39765,54 21 412 173 3 42 1 7 78 28 8 2084 382,146
39774,42 127 4367 3118 3118 188 257 351 12 121 16 4359 2702,225
39777,46 1710 625 710 2146 411 41 3793 1554 6169 4233 94 30 613 40 238 61 683,131
39779,7 9 27 13 10,42
39782,1728 164 278 309 1356 195 2370 1606 147 639 898 360 5676 1448 2869 471 513 57 687 980 970 2712 203 6288 453 466 472,56
39788,435 621 326 103 834 468,93
39792,4 979 11 8 1210 115 1413 12 86 38,200
39793,8 462 673 2373 978 14 1037 1649 210 3271,70
39795,225 16 11 22 6,6
39798,424 97 24 265 752 2357 1044 3 76 216 278 318 23 1013 10 64 390 3340 389 360 2376 347 2706 482 102 270,131
39799,392 278 1678 947 426 273 387,16
39800,1 90 24 294 111 1629 654,155
39801,11 1 3 1554 4,161
39803,435 167 442 115 7 10 26 67 43 187 3685 1021 737,180
39807,31 479 3547 39 1801 481 17 804 157,65
39808,82 31 22 144 36,59
39809,28 567 174 6 6 165 333 992 393 925,49
39811,152 476 1186 2242 111 518,228
39817,207 150 144 316 2 660 266 2778 3030 2981 135 3713 6433 2826 146 20,226
39820,56 1474 456 2127 2175,72
39821,3 1303 2015 1558 487 20 385 149 1037 203 1817 26 133 68,244
39822,2 928 410 2678 2347 12 1675,320
39824,60 4304 1135 591 1362 1389 34,146
39829,1720 7037 239 5 459,524
39832,17 5646 5369 507 15,32
39840,1 4 48 3 205 263,2
39844,7 10 9 339 1090,163
39845,310 19 42 336 603 99,153
39847,2231 23 69 3332 7011 1113 195 3260 2554 1522 5350 897 222 4441 62 4098 15 2159 534 1020 4966,1071
39850,4 56 412 227 1013 3 46 264 34 139,213
39851,4 1802 121 26 210,21
39857,1031 94 239 417 318 32 52 56,208
39858,1 11 521 16 167 847 4 109 972 4784 3190,89
39859,1185 34 4092 33 2565 193,32
39861,64 1516 278 273 5511,44
39863,489 99 34 54 43,36
39865,2 38 3260 308 174 4276 1394 1702 1341 542 239 469,464
39867,36 729 1139 76 688 682,69
39870,159 6379 1157 1310 1470 839 1208 2543 1405 1782 3141 202,236
39875,604 15 3 1817 230 846 861 3420 2449 967 56 1474 3852 81 4 3814 415 40 136 637 656,28
39876,171 225 138 135 12 59 222 110 110 36 1141,155
39879,1861 516 17 60 331 5,140
39885,295 2991 1309 8 224 83 209 64 231 371,17
39887,11 1397 1 7226 200 16 419 4156 1294,41
39889,7 9 27 10 12,16
39890,164 318 17 43 275 66 117 37,65
39892,7 9 13 284 2801 184 5,24
39893,137 1314 5357 625 80 1182 222,330
39894,266 1841 2938 300 34,136
39897,380 2 1 355 355 3077 1640 5258 1493 535,72
39903,1420 1503 24 2296 3910,19
39904,312 5 7047 29 1 148 229 89 208 1291,143
39907,1 110 110 53 362,74
39909,2 2762 16 21 1418 3123,12
39910,29 218 572 2167 701 17 641 160 809 826 57,231
39912,3555 90 3399 590 53 5 43 139,73
39914,207 289 208 2973 4076 626,326
39916,63 770 3 576 26 393 468,1071
39920,188 2 50 31 22 12,26
39923,4 126 1 571 43,3
39924,426 4 23 252 1004 2071 3183,22
39927,7 9 27 13 10 108,26
39929,1052 323 42 21 24,215
39932,259 1 228 3341 732,20
39933,3027 7299 1598 33 20 1,107
39936,14 14 1659 185 145 1289 8 42 594,15
39937,560 842 379 954 24 120 478,93
39938,44 162 582 30 316 33 1042 1066 354 82 2819 339 2300 90,2
39940,250 260 1955 641 61,87
39955,210 106 118 502 1360 227 40 74 475 21 26 75 2861 3348 4 369 3336 583 37 1207 338 2141,3
39960,12 3 1 179 4 15,46
39962,1922 5045 64 117 158 1835 3246 94 126 52 544 6315 4374 7808,69
39963,7 9 27 13 10,44
39970,948 80 473 216 546,81
39978,199 1902 53 399 35 94 89 57 14 14 762,231
39979,34 33 54 137 290 86 24,42
39980,22 1124 2652 2010 287 2727 1606 51 1042,83
39984,674 280 196 39 429 1606 83 59 120 80 438 1191 2641,119
39985,96 796 417 539 2120 14 14 156 70 1904 501 3838 17 346 18 18 6 6 261 184 492 390 5420 206 55 182,209
39986,17 518 136 5 36,38
39990,11 75 864 2 26 59 46 1229 1041 164 240 194 194 6770 71 71 4,396
39992,7 9 27 13 10 1999 168 4,12
39996,1150 2871 5932 844 923 177 2118 6423 505 450 219 1050 159 916 124 15 151 1792 2251,45
39998,1 721 22 42 304 59,36
39999,28 260 246 90 13 14 14 5 97,87
40012,4 84 364 976 15 142 777 1598 55 116,176
40013,633 357 35 87 160 417,231
40016,957 538 2937 1247 22 153 16,12
40017,29 5 107 24 302,136
40025,5025 5882 2003 3501 2773 7466 198 2206 4329 1402,32
40029,4095 2013 606 139 656 597 1599 443 46,217
40034,93 8 20 141 3046 476 1081 881 22 2 302,379
40037,7 9 114 10 4459,734
40045,1796 24 32 46 52 175,83
40046,1336 22 2197 42 217 117 1353,41
40047,284 18 18 6 6 1405 14 14 5750 989 45 254 349 226 421 1 64 1241,62
40048,3 36 26 519 11 142 21,2
40050,1 382 158 4471 2070 439 5 125 3681 21 252 1752,2
40051,61 104 119 14 14 1952 562 128 662,213
40052,7 9 10 705 180 515 232 588 750 261 371 30 1480 206 14 172 24,107
40060,3 41 149 230 99 73 84,227
40065,37 118 45 3791 378 699 189 183 5277 5269 26 671 55 451 1329,66
40067,670 1242 359 2065 584 2102 850,17
40068,784 190 2083 241 6931 877 20 12,211
40070,207 187 134 817 5 515 4 205 62 3,63
40073,226 2044 5 22 2194 74 1674 519,2
40074,1291 4532 1646 4 548,95
40075,5531 2564 517 2180 804 474,5
40077,7 9 13 10 5 2,102
40078,32 5 56 17 72 227 3404 113 128 4,220
40081,7 13 434 11 30 223 77 525 4899,21
40083,7 9 10 114 2 1111 8,500
40093,1666 1760 116 2733 137 554 37 688,63
40094,4 38 21 888 255 3 824 22 1149 34 5126 102 3208 1227,239
40096,512 150 539 4 88 88 50 16,1
40102,5 20 15 21 205,228
40106,7 9 27 13 10,22
40108,1227 34 310 18 18 84 30 451 48 215 15,129
40110,815 45 5365 195 14 14,79
40111,44 375 34 1116 57 260,66
40112,852 426 1019 778 2 23 287 1866 876 83 1968 91 311 115 3444 218 1573 5625 947 1262,388
40113,2304 33 4385 34 713,139
40114,5 46 662 121 128 119 855 226 7213 92 92 631 229 17 8 32 878 1554 177 957 1797 1748,185
40115,129 526 62 45 32,95
40121,4294 1942 261 272 5778 420 1429 7607 69 166 3170 91 5040 1924 98 236 14,14
40123,579 1984 6369 15 3236 374 833 245 790 246 72 3 1137 472 244 836,81
40125,7 9 114 10 1965,91
40138,5 1528 42 1014 174 188 130 93 7629 2388 855 3145 633 4638 2690 362 208 380 4226 59 1338 396 120 213 209 78,205
40149,130 416 107 277 36,499
40155,90 221 421 2034 276 3218 1308 1776 3813 1688 2109 264 2463 2991 891 160,17
40156,74 769 3001 4222 92 92 1491,70
40157,37 1224 21 26 223 92,92
40161,78 3073 489 370 4406 614 1194 330 46 106 659 43 17 183 128,56
40163,3 87 4637 256 7663 4096 1406,260
40165,4557 738 605 91 2575 162 2591 137 69 1176 120 100,59
40167,611 67 102 1180 197 193 298 984 247 6594 311 2030 316 349 1824 722 397 1762 303 1690 689 2100 501 4147 3133 3467 2439 2505,142
40170,2018 413 196 764 107,67
40174,89 22 148 455 125 1281 7202,19
40179,367 14 174 346 636 428 445 2841 4,17
40181,47 238 184 1592 387 169 3503 1016 2163,502
40186,60 188 53 12 7605 147,30
40190,39 1 7059 19 1525,12
40192,7 114 10 332 49 153,9
40193,16 1 3 471 11 84,38
40198,797 3 619 72 56 4 18 18,87
40202,34 1749 7791 5 1347 1415 72 1068 1885 4,56
40203,157 2385 475 191 41 52 9 18 18,58
40204,674 250 360 333 685 731 187 850 15 883 125 33 25 25 140 17 21 69 65,119
40206,3070 5 4887 162 1613 91,311
40207,1 1971 168 366 4435 137 485 277 8,24
40209,1255 245 1123 2021 1482 3059 206 51,56
40211,3 1 5131 131 5173 363 89 1227 3363,48
40216,15 3522 571 4 3 84 334 105 883 242 121,46
40217,309 290 33 121 220 475 4517 347 3823,94
40223,423 3212 1585 353 4305 3983 3172 964 1128 5456 611 7625 3905 2739 6476,115
40224,4 144 1511 272 5 176 56 202 62 4300 53 18,18
40232,680 32 95 246 3008 279 17 735 3363 3,239
40233,207 48 4 6 78 358,176
40234,52 174 4050 476 784 11 106 69,79
40236,21 465 430 323 1787 3478 442 2 314 602 8 1484 56 3437 6921 32 51 3008 75,16
40245,505 216 233 4189 159 1251 23 2 2151,395
40246,3942 3 255 37 33,101
40249,401 6 6 9 10,8
40250,3 15 2011 215 56 2180 21 62 2552 5389 430,304
40252,39 676 96 1767 1217 4219 774 2696 56 136,32
40253,18 18 840 989 575 1280 2252 2395 652 278 662 17 371 701 123 297 35 87 260 572,356
40254,5316 1382 67 464 36,502
40257,93 380 6 6 1602 5980,103
40258,741 202 729 35 933 4143 17 49 3189 55,436
40259,7 9 27 13 10 351 1444 12,54
40264,16 666 39 12 293 293,78
40265,7 114 10 16 42 12 5235 4501 50,93
40277,326 439 76 23 501 206 98 1583 232 45 195 70,49
40280,169 1707 318 253 581 17,163
40282,19 154 29 248 140 106 369 5 108 79 1343 49,118
40285,9 13 7 10 2360 72 1327 31 4 12,171
40286,2083 22 20 24 141 28 167 2477 487,74
40287,11 1650 2702 132 351 50,42
40290,2054 127 49 178 344 514 3329 566 141 158 8 2876 101,139
40293,921 132 5091 709 4012 104 4192 29 5083 6693,17
40296,2384 4 105 283 38,112
40300,25 25 30 323 316,21
40303,794 406 202 73 6,6
40309,92 92 2646 484 5359 865,121
40311,793 805 48 3946 4857 366 323 2526 6023 353 2019,138
40313,5 243 24 730 31,111
40316,22 39 16 1 42 488 82 587 2 351 320 5424 12 154 1079 1073 1141 1134,216
40320,66 187 8 305 65,29
40325,2 91 54 71 71,165
40329,1048 89 130 238 380 413 400 12,11
40330,607 64 14 23 283 4 168 3 2249 28 46 577 15 534 2046 5942 6750 1620 287 1732 2430 484 179 565 899 1377,291
40331,1043 645 20 31 7628 1528 2181 2278 881 605 7411 1100 2 174 281 188 152 200 2265 3821,267
40332,47 7226 265 35 10,177
40333,2307 20 426 349 3277 31 82 1629 1672 98 59 396 868 462 5,962
40334,43 3 7170 4420 14 14,147
40337,20 1162 340 39 433 198,236
40339,5 5644 130 59 148,416
40341,12 3 34 30 49 252 22 316 40 173 438,119
40342,7 9 27 13 10 26 54,4
40343,658 1 1303 175 33 191 980 1535,26
40345,69 318 192 202 450 779 505 275 1050 1310 1102 448 236 73 1544,401
40349,1506 171 1347 801 8 965 11 967 320 362 55 3531,146
40357,696 990 1533 156 4096 5122 198 5811,124
40358,21 568 271 1 62,15
40361,445 1610 897 322 534 43 2508 139 462 85,17
40362,197 342 1514 209 36 743 1180,201
40364,1859 518 34 668 871 33 6636 419 622 290 161 8 20 41 134 144 938 490 85 247 137 22,28
40365,767 67 1395 66 33 193 2086 4 56 181 28 21 24 2815 254 76 157 627 94 421 514 2293 30,84
40369,54 540 55 102 8,46
40371,141 93 359 5866 3983 1786,125
40372,39 12 1010 4 40 690 129 1622 1164 7577 130,519
40374,47 564 224 1291 1969 321 45 3943 103,61
40380,498 2 4957 6188 3501 45 394 1085 5722 14 14 64,311
40381,77 982 1565 1 2 127,342
40385,1035 4472 481 15 1005,19
40392,2018 61 300 879 5475 562 12 530 291 34 3019 1484,4
40393,1 2 12 20 16 11 3 111 138 48,26
40394,539 1626 96 17 18 18 25 25,107
40395,1169 2388 2666 1574 5829 1832,120
40400,1158 717 3399 5949 4160 4050 441,94
40405,6 6 34 73 5,31
40406,86 2781 491 44 1343 1787,53
40412,5 6 1 105 218 1464 11 34 26,3
40413,168 28 178 39 1 359,90
40414,320 1134 1099 738 238 1838 154 2088 758 165 152 21,121
40415,1110 540 4 26 239 647 724,149
40419,3 4 131 472 1056,39
40420,150 216 904 1 11,26
40421,749 869 365 1442 704 205 1149 745,105
40426,774 272 18 18 1067 59 213 6 6 45 6016 1333 201 1973 1436 197 311 78 1200 3133 689 317 1232 100 370,104
40427,3 58 26 436 31 8,279
40429,6454 262 59 109 274 201 120 993,108
40431,1949 468 388 213 182 311 659 123 116 1583 798 5142 780 370 1492 1824 377 689 197 317 1479,69
40432,182 40 321 2346 142 546 3215 303 7719 17 236,328
40433,186 16 24 102 140 173 121 22,35
40436,7134 271 3436 756 703 226 98 307 16 26 1205,262
40439,21 3 67 26 24,126
40440,82 302 2 51 35 66 160,220
40441,7 9 27 13 10 144,36
40448,225 40 120 23 14,14
40456,2 1 71 71 179,42
40458,599 22 2 782 610 362,246
40461,37 309 51 6 6 394 84 1214 1122 95,20
40462,103 2 1711 127 33 16 7 12,55
40470,8 97 1754 7198 248,37
40478,9 27 10 7 13,26
40481,23 238 321 1672 181 264 312 170,97
40483,4314 12 1312 75 86 31 4254 11 531 2,8
40484,50 2 91 11 58,4
40485,1651 8 1893 5909 3466 1754 21 71 71 179,269
40487,58 28 112 15 622 280,20
40489,31 2 222 3736 340 11 12 225 1826,211
40493,7 9 114 10 54 1101 861 19 4408 413 67 49,281
40494,20 162 1771 102 49,288
40496,47 102 57 375 1437 752 315 169 17,35
40499,1 143 584 18 18 1595,44
40502,187 3755 250 566 31 19 93 34 200 4387 4 23 181 230 1568 671 149 9 21 180 161 74 1670 72 227 75 61 28,63
40507,28 3969 1909 529 39 77 468 640 196 923 1605 780 1335 63 1872 3404 1819 1099 120 562 571 78,327
40508,2 127 483 137 911 6906 553 837 527 5568 49 798 3869 795 201 1824 841 6151 6415 298 1966 3578,30
40511,2884 16 1 223 11 50 78 222 213,257
40515,726 6337 286 28 43 943 735 643,314
40517,126 8 52 17 354,91
40519,1339 4011 595 5242 57,26
40525,37 90 47 36 426 190 1456 702 8,172
40534,11 166 68 393 91 1 2 1973 131 21 23 2037 100,113
40541,192 2 1021 84 52,244
40547,7 9 27 13 10 40 396,78
40549,35 2357 315 65 172 13 140,43
40551,3 217 118 4 14 562,26
40555,1 144 16 2 223 21 24,74
40559,41 1893 1667 421 282 2281 99,6
40563,217 849 4453 536 95 1934 7544 703 70 33 295,124
40564,52 43 2238 463 41 2262 381 360,256
40565,20 107 187 21 3620,160
40569,60 24 1503 403 832 38 8,172
40572,55 1603 1694 569 350 1354,132
40581,1 1571 1324 155 11,81
40583,1158 54 1853 5923 1159 300 940 192 130 89,19
40584,203 6 6 77 34 1165 1245 75 57 195 2755 802 25,25
40585,228 2749 1434 74 26 113 134 313 1768 1620 1852,49
40586,1228 2086 978 58 285 5353 4943 52 127 5216 54 36 1919 32,43
40588,6396 2887 184 1075 17 2878 5023 2167 1092 4229 421 3878 817 1061 3426 1477 2737 1282 677 3599 1776 4435 950 85 3762,246
40596,709 154 53 1017 805 637 1 25,25
40597,7 543 821 1972 1540,226
40600,144 91 1 4 12 1259,137
40602,3604 1 2 4 38 11,60
40606,42 51 706 204 97 215,41
40607,748 346 6249 4232 3016 367 318 57,169
40611,79 6 6 2440 1257 135 3646 61 18 18 408 5 76 172 197,338
40613,2847 3352 595 390 406 844 787 1053 65,95
40616,11 2 1 3 67,42
40617,2 1266 5685 825 304 1,13
40622,21 28 174 3919 476,81
40623,5 72 1515 463 56 246 3 374 790,353
40628,122 122 38 238 1580 34 206 8 52 311 445 1167 715 49 299,69
40629,1 4 6155 6 85 1012 360,23
40630,10 7 114 3527 3098 41 20 1261 1407 724,11
40631,151 15 1129 4589 7734 551 2825,59
40632,2 2333 7565 871 1255,40
40633,1593 374 244 5627 148 97 3629 327 203 1655 2173 836 2936 5960 149 1106 385 96,67
40634,1165 314 17 126 1630,129
40636,178 628 143 1 2 434 645,31
40647,17 487 1273 673 1375 5891 1763 596 6233,297
40649,7338 4 403 5 94 15 9 10,13
40654,109 67 98 69 1022 678,262
40655,645 1445 2192 178 302 20 4214 107,59
40658,362 4 2 50 55 12 660,36
40665,7 9 13 10 946 69,116
40668,2576 3332 163 62 52,40
40669,465 323 3538 21 471 888 5167,75
40675,22 130 196 543 654,20
40678,7 9 10 16 50 343 1045,104
40680,3922 2931 70 1230 2363 297 124 2253 116 1887 45,23
40681,865 2629 43 109 75 240 92 92,269
40682,32 1128 52 90 57 220 66 394,15
40684,16 144 2422 51 31,8
40685,1212 1 3662 285 5992 38,292
40686,1247 109 4010 15 1134 14 14 85 1652 1593 1104 2125 3188,376
40691,1 2962 135 132 834,28
40693,2 54 137 627 50,36
40695,8 86 15 255 68 136 105 134 38 26 46 3,21
40696,276 44 2944 156 315,295
40698,185 65 13 64 1545 356 1114 43,37
40700,2371 558 242 172 883 322 869 96 177 32 95 4451 6752 7218 6839 3845 198 4361 291 347,83
40708,1375 191 17 1962 1082,139
40713,963 1 163 1699 927 29 126 4069 170 3987 6651,53
40716,9 7 10 538 7420 117 91,1304
40718,68 48 88 4 16,63
40720,7 114 2013 650 15 113 4356 1235 412 2976 323 6827 657 433 551 615 808 2003 4133 5473 7270 3991 6832,208
40721,14 14 766 1157 559 3436 4397 321 473 895 1310 800 159 916 2571 236 328 517 2022 2698 665 1103 274,31
40722,16 11 1 12 5805,50
40725,793 2552 412 101 41,20
40726,47 64 30 6 6 18 18,223
40729,116 926 459 1365 465,46
40730,498 1374 25 25 759 36 1213 4798 5679 1326,52
40731,7 9 13 10 778 73 1501 288 256 1602 6 6 30 4307 1219 819 516 45 762 386 23 868 123 201 303 397 316,328
40733,17 421 126 459 1815 803 7381 1309 5890 4246 31 544 6662 57 881 439 52,180
40739,576 37 405 2 971 3384,166
40741,2643 112 2548 2741 21 785,15
40742,35 1044 32 8 58 57,260
40744,2 3280 3195 1331 440 167,40
40749,60 148 804 2 5465 6881 61 118 370 194,194
40754,1651 421 354 24 3955 1740 1439 709 685 1583 180 15 832,67
40755,976 620 4953 4035 2081 1009,183
40756,1951 233 794 125 32 12 262,19
40757,1337 200 23 70 1712 1287 15 37 180 210 1857,48
40758,30 199 126 65 724 86 168 439 1498 2205 4628 53,102
40762,6995 268 5541 343 920 2651 859 462,158
40763,103 1799 435 331 307 2792 1624 1624 1338 1330 711 429 339 280 79 50,33
40768,3187 540 196 86 4066 640 38 164 189,133
40769,5 29 83 22 24 3260 15 28 487 5098 4205 25,25
40771,28 63 905 1453 447,3
40775,41 1032 184 288 347 260 236 480 4474 1288 265 139,545
40778,39 808 7082 6681 58,154
40782,5737 3812 319 197 364 288 424 15,49
40784,691 52 174 3900 1 13 211 4409 717,8
40786,124 140 107 5951 774 5802 2222 15 49 565 68 2209 592 261 6 6 618 118 3 369 734 3408 947 108,524
40791,703 5055 444 603 101,148
40794,1770 577 34 3 738,73
40797,20 5 77 2 584 510 19,111
40804,129 11 63 432 55 21 28 50 173 2 1756 91 1559 30,281
